company,post_time,date_retrived,post,reaction_count,repost
Defence Science & Technology Group.,2mo,2022-06-06,"Join our Q&A led discussion: ""AI, please explain… or don’t?"" Can we trust and verify the behaviour of AI systems? Do we trade explainability for performance? Will the next generation even care, given their current reliance on AI? Register now to share your thoughts!https://lnkd.in/gy_nFc4",20,0
Defence Science & Technology Group.,6mo,2022-06-06,"Are you ready for the Cyber Autonomy Gym for Experimentation (CAGE) challenge? Calling on all global #AI and #cyber security research communities to support the development of tactics, techniques and procedures for autonomous cyber defence. The CAGE Challenge 1 is open for submissions, and closes 1 February 2022.https://lnkd.in/gvgkE3z6#cybersecurity #development #challenge",19,0
Defence Science & Technology Group.,4mo,2022-06-06,"It is with great pleasure that we announce that Vice Admiral Jonathon Mead, AO RAN will be a speaker at the Australian Defence Science Technology and Research summit 2022.Vice Admiral Mead has held numerous positions within the Royal Australian Navy which has seen him awarded a Commendation for Distinguished Service among other impressive honours. He holds two Master’s Degrees and a PhD in International Relations.Upon promotion to Vice Admiral in November 2020, he assumed the position as Chief of Joint Capabilities and Command of Joint Capabilities Group and in September 2021, he was selected as the Chief of the Nuclear Powered Submarine Taskforce. We look forward to hearing from him.To register your attendance at #ADSTAR2022, go to www.adstarsummit.com.au",91,0
Defence Science & Technology Group.,2mo,2022-06-06,Swinburne University of Technology's Charli Goodrich is one of dozens of female STEM undergraduates who recently completed inspiring placements with DSTG. Charli learned new skills while contributing to real-world aerospace problem solving for #YourADF. We're proud that each year our placements and scholarships are helping to inspire STEM women to soar. #OneDefence,19,0
Defence Science & Technology Group.,6mo,2022-06-06,"Thanks to the skills and dedication of exchange engineer Captain Paul Gulotta of the United States Air Force, Defence scientists have demonstrated a new imaging technique in the Transonic Wind Tunnel at Fishermans Bend.Particle image velocimetry (PIV) uses lasers to build up a picture of how air flows around objects.Find out more about Paul’s significant contribution to this Australian-US collaboration: https://lnkd.in/dSmRpnXq#DefenceScience #engineer #collaboration",80,0
Defence Science & Technology Group.,6mo,2022-06-06,Defence has partnered with QUT (Queensland University of Technology) and University of Newcastle to study the mind-body health and performance of our #ADF. These projects will advance the understanding of physiological factors underpinning mission success. https://lnkd.in/gF5wS4xx #NextGenTechFund #DefenceScience # #technology #health #biotechnology,86,0
Defence Science & Technology Group.,6mo,2022-06-06,"Registrations are now open for #ADSTAR2022. The inaugural summit from the Australian Department of Defence has been designed to explore the Art of the Possible and will bring together innovators, entrepreneurs, universities, industry and government to network, share ideas and help shape future collaboration. Full registration and event details can be found at www.adstarsummit.com.au, with further announcements to come.",17,0
Defence Science & Technology Group.,6mo,2022-06-06,"Are you a start-up, innovator or entrepreneur with the ‘next big thing’ for Defence? Register now for #ADSTAR2022, the Australian Defence Science Technology and Research Summit and be a part of our Start-up Alley exhibition space.ADSTAR is Australia’s principal forum for sharing and showcasing Defence-related research and innovation. The event will be held in Sydney and online from 20 to 22 July 2022. Start-up Alley offers a unique opportunity for potential new-comers, Defence sector start-ups, innovators and entrepreneurs to showcase their ideas and technologies.If you have an idea or technology that could enhance Defence capability, sign up now for your space in Start-up Alley: https://lnkd.in/gbrEdQc9",15,0
Defence Science & Technology Group.,6mo,2022-06-06,"Defence has earned ‘Designated Laboratory Status’ from the Organisation for the Prohibition of Chemical Weapons (OPCW) for biomedical and environmental sample analysis. This is a great achievement by our hardworking chemists.This accreditation means Defence will be eligible to analyse both biomedical and environmental samples following OPCW inspections, or to verify the suspected use of chemical warfare agents.Australia is a strong supporter of the OPCW and its mission to rid the world of chemical weapons. Find out more about this important work: https://lnkd.in/gXR238fq #DefenceScience",35,0
Defence Science & Technology Group.,6mo,2022-06-06,"Join our software and systems #engineering team to deliver innovative solutions to complex science and technology problems in Naval Combat Systems integration and architecture. Play an important role in transforming scientific concepts into Defence capability.You will develop trusted relationships with Australian Defence Force (ADF) members, Defence industry and academic researchers, and collaborate with our passionate team at DSTG to deliver advice, research and technology solutions that enhance Defence capability.This role is predominantly office based, but may also include field trials work on land and at sea.https://lnkd.in/gp76Wwv5#DefenceScience #careers",31,0
Defence Science & Technology Group.,6mo,2022-06-06,"Looking forward to testing our advanced high-temperature composite material on Gilmour Space Technologies rockets.  Capable of withstanding temperatures of 3200 degrees Celsius, our innovative composite material is a promising candidate for use in Gilmour’s rocket motor casings. While rocket motor cases and allied components are typically produced from metal, composite materials can offer important advantages.Find out more: https://lnkd.in/gYiau523   #RocketScience #DefenceScience #science #research",327,0
Defence Science & Technology Group.,7mo,2022-06-06,"Join #DefenceScience as a senior researcher or senior technician with the Intelligence Surveillance and Space Division. Apply your scientific research or technical expertise to solve Defence challenges.This role requires someone that can foster and sustain effective relationships with a network of internal and external research partners across academia, industry and Government. Your expertise will enable you to provide scientific research or technical advice.Applications close 22 Nov. Apply here: https://lnkd.in/gP-tMcE8#career #DefenceScience #research",18,0
Defence Science & Technology Group.,7mo,2022-06-06,"Researchers from Australian Department of Defence and RMIT University have demonstrated that #3Dprinting of light-weight titanium can be an option for military armour, providing novel next generation armour designs for vehicle protection. Read the full story here: https://lnkd.in/g2N6JNg3#DefenceScience #research",38,0
Defence Science & Technology Group.,7mo,2022-06-06,"Register for the virtual Human Performance Research network symposium to hear a diverse range of presenters, military stakeholders and research leads speak about the latest developments in human performance research for the military.The symposium provides an opportunity for network members and those with an interest in human performance to explore the ways in which the human sciences can combine to deliver capability advantage to the ADF.Click the link to register for the virtual event: https://lnkd.in/gWDVfHze#research #DefenceScience",39,0
Defence Science & Technology Group.,7mo,2022-06-06,"""The critical thing is to encourage people to take on challenging problems and to celebrate successes in an environment where having a crack is valued, and where it’s safe to talk about what didn’t work in a constructive way."" - Tanya Monro, Chief Defence Scientisthttps://lnkd.in/g2C7WuXG#DefenceScience #scienceandtechnology",193,0
Defence Science & Technology Group.,7mo,2022-06-06,"For Australian Department of Defence and national security agencies, decisions can have serious tactical and strategic consequences, both with a potentially profound cost. A nationwide research initiative coordinated by Department of Defence and the Office of National Intelligence is looking at how artificial intelligence and machine learning can help military commanders and national security experts make rapid, robust decisions, even in highly uncertain situations, where there is limited data and information. https://lnkd.in/gYWvmu7D#data #research #artificialintelligence",75,0
Defence Science & Technology Group.,3mo,2022-06-06,"Are you a creative thinker? Do you like to solve problems? Are you interested in Defence operations? We’re hiring a number of systems analysts and programmers to work on interesting and challenging projects for the National Naval Shipbuilding Enterprise. This #DefenceScience role is based at Fishermans Bend in Melbourne. To find out more and apply, click here: https://bit.ly/3sVurwb",72,0
Defence Science & Technology Group.,7mo,2022-06-06,Registration for the ADSTAR Summit will open shortly. Subscribe to our email newsletter to receive all the latest updates and information: https://bit.ly/3qFcpgN#ADSTAR2022 #scienceandtechnology #DefenceScience,16,0
Defence Science & Technology Group.,7mo,2022-06-06,"Expressions of interest are now open for experimentation under the #DefenceScience Agile Command and Control STaR Shot. Explore a range of topics through C2 Sociotechnical experimentation in particular how C2 operations in the physical environment affects the information environment.This EOI seeks to inform the critical C2 challenges, including:1.	How to implement Defence end-to-end joint all domain C2 organisational change, to achieve multi-domain operations posturing the ADF to deliver synchronised effects, and;2.	How to optimise Defence’s C2 approach to operate in contested, congested and denied environments while withstanding operational shocks.Read more about this research collaboration, the eligibility criteria and how to apply: https://lnkd.in/gZNsHgzJApplications close Dec 1 2021.#teamwork #command #control #C2 #defence #multi-domain #sociotechnical",18,0
Defence Science & Technology Group.,7mo,2022-06-06,"The annual Defence Human Sciences Symposium’s theme for 2021 is “Human Performance Leading the Way”. Co-hosted with @victoria-university, the virtual event will be held on 29 Nov to 1 Dec. Human performance research is essential to ensure that the Australian Defence Force is able to meet the challenges of the future operating environment. Register to attend: https://lnkd.in/gJRBwutw#DefenceScience #humanperformance #research",29,0
Defence Science & Technology Group.,6mo,2022-06-06,Our innovation and entrepreneurship program DStart Ignite is based on the highly successful CSIRO ON Prime:Defence model.Applications are open now for Australian researchers and SMEs working on science or technology with dual Defence and civilian application. Think this could be a good fit for you? https://lnkd.in/enuqPQS#DefenceScience #DStart #research #science #technology #innovation,31,0
Defence Science & Technology Group.,7mo,2022-06-06,"""Asking the right questions in the right order to get the most out of simulations"" has become Dr Andrew Gill's mantra in applying quantitative methods to the study of military operations. Recently awarded a DSTG Chief Defence Scientist Fellowship, Dr Gill is on a  mission to improve the way analysts interrogate military simulations.Find out more: https://lnkd.in/g_fmdm_X#Simulation #DefenceScience #analyst",35,0
Defence Science & Technology Group.,6mo,2022-06-06,Defence applied its operations analysis expertise to help Australian Department of Health run the Vaccine Operations Centre more efficiently. Find out how: https://lnkd.in/gWFETxnr #DefenceScience #health,17,0
Defence Science & Technology Group.,7mo,2022-06-06,"We want a workforce of talented people who excel and innovate by harnessing different views, ideas and experiences. Australian Department of Defence encourages Indigenous #STEM specialists to apply for NAVIGATE, a career accelerator program for researchers and academics.https://lnkd.in/gyREEQcm",35,0
Defence Science & Technology Group.,7mo,2022-06-06,"Through the Next Generation Technologies Fund, we are seeking proposals from industry, academia and government-funded organisations for advanced sensors using the power of quantum technology and precision sensing.Precision sensors play an important role in many areas of defence; for the detection of submarines, medical imaging in field hospitals, detecting hazardous chemical, biological and radiological signatures, and precision navigation in GPS-denied environments.S&T proposals are sought for Precision Quantum Sensing technologies and systems, applicable to one or more of the following broad focus areas:1. Precision sensing for undersea surveillance (Particularly magnetic field sensing) 2. Quantum enabled precision, navigation and timing 3. Other applications of precision quantum sensing technologies relevant to defence innovation priorities (e.g, Enhanced Human Performance, CBRN)Proposals must demonstrate feasibility and indicate a realistic maturation path. Submissions close 26 November.https://lnkd.in/g2NZGtZy#DefenceScience #innovation #technology",33,0
Defence Science & Technology Group.,7mo,2022-06-06,"Thinking about submitting a proposal for ADSTAR22? It's time to turn your idea in to a reality. Opportunities for presentations, posters and workshops are available, submissions close October 29. www.adstarsummit.com.au #ADSTAR22",5,0
Defence Science & Technology Group.,8mo,2022-06-06,"There’s nothing like working on technologies that can save lives. Together with industry partner RFTEQ we are working on the next generation jammer: CATJAT – a promising new capability to defeat radio-controlled improvised explosive devices. Dr Bathiya Senanayake, DSTG lead researcher and CATJAT technical advisor, has been developing technology to counter improvised threats for the last six years and says that CATJAT is a significant advancement on current technologies.“It’s a generation ahead of current ADF kit in terms of algorithms and more powerful platforms. “Find out more: https://lnkd.in/gX6ETgtT#DefenceScience #technology",33,0
Defence Science & Technology Group.,8mo,2022-06-06,"Resilience requires robustness in our human and technical systems and the ability to anticipate, absorb, adapt, respond, and recover from surprise and unforeseen events within contested and complex environments. Do you want to share your ideas? ADSTAR is currently accepting proposals for its Summit in July 2022. www.adstarsummit.com.au#ADSTAR2022 #resilience #DefenceScience",1,0
Defence Science & Technology Group.,8mo,2022-06-06,"ADSTAR will harness the national science and technology enterprise, helping create new partnerships across Defence, Government, industry, and academic sectors, as well as strengthen those which already exist.Get involved, submit your ideas for presentations, posters and workshops!www.adstarsummit.com.au#ADSTAR2022 #scienceandtechnology #DefenceScience",13,0
Defence Science & Technology Group.,8mo,2022-06-06,"Researchers and professionals, we're calling on you to submit presentation proposals now for the ADSTAR Summit. A growing range of discoveries and developments across the many forms of biotechnology have the potential of fundamentally changing the way we prepare and equip our people to undertake and recover from cognitively, physically, and emotionally stressing tasks. Let us know what you think! www.adstarsummit.com.au#ADSTAR2022 #biotechnology #DefenceScience",2,0
Defence Science & Technology Group.,8mo,2022-06-06,"Registrations for the 12th International Conference on Health and Usage Monitoring are now open. This event will be held online from 29 Nov to 1 Dec in conjunction with the 19th Australian International Aerospace Congress.Focusing on the health and usage monitoring and management of aircraft (including fixed wing, helicopters and unmanned aerial systems), land vehicles, marine vehicles, and other mechanical equipment, the conference brings together industry, academia, Defence and user communities to discuss the latest developments, research and applications.For more information and to register, click the link: https://lnkd.in/gezWQqm7#humsconference #aiac19 #engineersaustralia #hums2021 #AIAC19",23,0
Defence Science & Technology Group.,8mo,2022-06-06,"Developments in Artificial Intelligence will have the potential to disrupt military capabilities and operations, change the nature of war, as well as disrupt paradigms of AI, machine learning, data sciences and autonomy. What are your thoughts on how we can explore this topic? We'd love to hear them! Proposals encouraged from new, future and existing partners.www.adstarsummit.com.au# #artificialintelligence #ai #machinelearning #DefenceScience",0,0
Defence Science & Technology Group.,8mo,2022-06-06,"Do you have knowledge or expertise in #InformationWarfare? Want to contribute to the ability of #YourADF to operate in contested information environments? We are seeking individual or groups with an interest in information warfare to form an Information Warfare Innovation Community. The Community, comprising representatives from industry, academia, national security and Defence, will assist with the ongoing development, implementation and quality assurance of the research and innovation activities under the Information Warfare STaR Shot.Submissions should be in pdf format and sent via email to STaRShot_IW@dst.defence.gov.au by 31 October 2021. Find out more: https://lnkd.in/g3rkWNZm#DefenceScience",87,0
Defence Science & Technology Group.,8mo,2022-06-06,"The #NextGenTechFund is funding research into how artificial intelligence can be used to process noisy and dynamic data. #AI experts from academia, industry and research agencies are invited to submit their proposals by 11 November.Join us for our Industry Briefing on 14 October for Q&A’s. This will provide an opportunity for clarifications and questions to be raised. Please forward your nomination to attend the briefing to IISR@dst.defence.gov.au with the full name, organisation, position, phone # and email address for all nominated personnel. https://lnkd.in/g6TG8qb2#DefenceScience #research #artificialintelligence",43,0
Defence Science & Technology Group.,6mo,2022-06-06,"Passionate and innovative, Lily Taylor is the proud inventor of the ‘laser maze', a teaching aid that is portable, interactive, inexpensive and a brilliant way to engage young minds. “It is my goal to provide opportunities to students so that they can make an informed decision about whether they would like to pursue #STEM in the future.“Read the full article here: https://lnkd.in/giy7eaXG#innovation #creativity #optics #explore #DefenceScience #STEMeducation #opportunities #teaching",67,0
Defence Science & Technology Group.,3mo,2022-06-06,"Thank you to the 350 delegates who attended the Defence Science, Technology, Engineering and Mathematics (DSTEM) conference to celebrate #STEM students and graduates. DSTEM 2022 brought together tertiary students, emerging leaders, researchers and innovators from across Defence, industry, academia and Government to share ideas, network and make connections, and to help shape future collaborations. If you missed the conference, you can still register to view recordings of the sessions here: https://lnkd.in/geGi5VBn #DefenceScience",78,0
Defence Science & Technology Group.,8mo,2022-06-06,Are you working on something with the potential to shape Defence and national security? This fast-paced 2-day program will help you to understand the customer and market for your idea or project. Applications are now open for D.Start Spark! https://lnkd.in/g6kz7jPw #NextGenTechFund #DStart #DefenceScience CSIRO,15,0
Defence Science & Technology Group.,8mo,2022-06-06,Congratulations to the final 10 small to medium Defence enterprises who will receive funding for the development of game changing technologies through the Industry Competitive Evaluation Research Agreement (ICERA) initiative. https://lnkd.in/gSrGv6zK ﻿#NextGenTechFund #DefenceSciene #innovation,51,0
Defence Science & Technology Group.,8mo,2022-06-06,"The Next Generation Technologies Fund is seeking proposals from academia and industry in the Multi-Function Aperture (MFA) Grand Challenge Research - Phase 2. The program is now seeking responses from interested industry and academic organisations to become part of the MFA team, and assist the development of Australian-based and sovereign capabilities in one (or more) of the following ways:- Establishment of new industrial capabilities relevant to MFA,- Leveraging existing in-house industry capabilities, or,- Focused research in collaboration with industry partners.Submissions close 18 November 2021. Click the link for more information: https://lnkd.in/gzp8Etw8 #DefenceScience #academia #industry #research #science #collaboration #NextGenTechFund",19,0
Defence Science & Technology Group.,8mo,2022-06-06,"Interested in 'Exploring the art of the possible'? The Australian Defence Science, Technology and Research (ADSTAR) summit is coming to Sydney in July 2022. With a theme of RESILIENCE, the summit will focus on the innovation and ground-breaking research of three key elements; Biotechnology, Resilient Technologies and Systems, and Artifical Intelligence. To get all the latest information on registration, submissions, speakers and the program, register your interest here: https://bit.ly/3kaD2pb#innovation #research #science #technology #adstar2022",29,0
Defence Science & Technology Group.,9mo,2022-06-06,"The Advisory Council for the Operating in Chemical, Biological, Radiological and Nuclear Environments STaR Shot has been assembled! Council members bring with them expertise from leading academic institutions, defence industry and first-responder community. They will help with design, delivery and quality assurance of the OCE STaR Shot research and innovation program.Read the full article here: https://lnkd.in/giYHpRcp#DefenceScience #research #science University of Adelaide University of Melbourne The University of Queensland QUT (Queensland University of Technology) ANSTO Queensland Fire and Emergency Services Leidos @explosive-protective-equipment",70,0
Defence Science & Technology Group.,10mo,2022-06-06,"#FacesofSTEM – Jermaine was able to combine his childhood dream of joining the Australian Army with his love of science when he joined #DefenceScience through the STEM Cadetship Program.  He is now a Radar Signature Specialist working to enhance the stealth of Australia’s military planes, ships and vehicles. https://lnkd.in/gGvwT7hS#ScienceWeek #science",61,0
Defence Science & Technology Group.,10mo,2022-06-06,"#FacesofSTEM - Human systems scientist Rachel works on understanding the performance of the most important operating system in the Defence Force - the human! Using her #psychology degree she helps military commanders make better decisions. ""Being able to interact with quite senior members of the Navy and see the impact of our work and how our research informs what they do is really interesting and satisfying.""https://lnkd.in/dCcD3Hb5#ScienceWeek #research #science",75,0
Defence Science & Technology Group.,10mo,2022-06-06,"#FacesofSTEM - Maths whizz Alex is a Data Scientist with Australian Department of Defence, he uses machine learning to ensure that #YourADF can deliver on their mission in the face of potential cyber-attacks. ""The people in my team come from a wide range of backgrounds. We have people with maths degrees like myself, people with physics degrees, computer science degrees and people with backgrounds in cyber security.‘It’s a huge mix of research areas coming together to achieve a common goal. The passion that each person brings to this problem is fantastic."" https://lnkd.in/gdwwRceP﻿#ScienceWeek #DefenceScience #research",44,0
Defence Science & Technology Group.,10mo,2022-06-06,"With a record 25 scholarships awarded to women studying Science, Technology, Engineering, and Mathematics at 13 universities across Australia, Defence is helping female students successfully complete their degrees and build a pipeline for the future workforce.Congratulations to all the worthy recipients!https://lnkd.in/gVnhFrYH #STEM #ScienceWeek #DefenceScience #WomenInSTEM",83,0
Defence Science & Technology Group.,10mo,2022-06-06,"#FacesofSTEM- Joining Defence through the STEM Cadetship Program meant that Danielle could start her career in #DefenceScience while studying her Master's degree! ""The program was a great way for me to experience what a career at DSTG may look like, and gave me certainty of a permanent position after studying."" ttps://https://lnkd.in/gxSKcBZb#ScienceWeek #science #career",55,0
Defence Science & Technology Group.,10mo,2022-06-06,"Want to win $1000 worth of scientific equipment for your school? During national #scienceweek we are running a ‘Design your own food bar’ #competition! Click the link for education kits on Defence combat ration packs, designed for different age ranges, complete the “Design Task” activity and email through to our STEM team: https://lnkd.in/gZab7yG9Good luck!#DefenceScience #STEM #research #science",30,0
Defence Science & Technology Group.,10mo,2022-06-06,"As we farewell outgoing Chief Peter Lambert and celebrate his many achievements at #DefenceScience, he says there is a lot to look forward to with DSTG’s digital science infrastructure undergoing a major transformation. “I have always found DSTG to be a diverse, exciting and inspiring place, with lots of brilliant people. It’s a place where research outcomes, if properly protected and transitioned to industry, can make a real impact for Defence and national security,” he says. “I’m glad and proud that we’ve been able to deliver enhanced research capabilities to the defence innovation, science and technology ecosystem; capabilities that will deliver transformative impact for the Defence of our nation” – Dr Lambert.https://lnkd.in/g4jUk95e#research",131,0
Defence Science & Technology Group.,10mo,2022-06-06,"How can we use subtle signals from the human body to detect and react to infection (or chemical exposure) before we get sick? Currently, more than 30% of the Australian population is locked down due to COVID-19. We can all relate to the challenges associated with controlling infectious disease spread and the debilitating effects of outbreaks.  Imagine if we had the capacity to detect infection within hours of exposure, rather than days, by simply probing for cues from our own bodies. It would be a game changer that would allow us to get ahead of the spread.  This is the type of challenge that the Human Integrated Sensor System (HISS) initiative, a collaboration of the Australian Department of Defence’s Operating in CBRN Environments STaR Shot and the DMTC Ltd, seeks to tackle - in a defence context but with the view to extend to civilian applications (e.g. in Public Health and National Security). If you have experience in #sensing systems, advanced #biotechnology, or #dataanalytics – or any other area that might apply – we want to hear from you! Submit your interest for our HISS Collaboration Workshop by responding to our Request for Information (RFI) here: https://lnkd.in/gXQ2N8F2  This workshop will enable us to help you improve HISS related research and innovation projects and will inform our Requests for Proposals (RFP) for future work in this space.",71,0
Defence Science & Technology Group.,11mo,2022-06-06,"Defence scientists are exploring how individual walking styles may help in personal identification. For decades, automated facial recognition systems have been used by law enforcement agencies to identify persons of interest. However, these systems are not without their limitations.  Low lighting, poor picture resolution, facial coverings, even different facial expressions can impede performance.  Scientists are now exploring how the characteristics of an individual’s gait could help in establishing a person’s identity. https://lnkd.in/gSNR7cG #DefenceScience #GaitRecognition #Biometrics #Research",40,0
Defence Science & Technology Group.,4mo,2022-06-06,"The DSTG Information Warfare (IW) Summer Scholarship Program has seen University of Adelaide STEM students paired with Defence researchers for twelve weeks of real-world problem-solving in Defence’s priority area of information warfare.Students got a small taste of what a career in IW R&D might be like, tasked with unclassified examples of the tough S&T challenges that Defence faces in areas such as data mining, adversarial machine learning, deceptive cyber defence and watermarked network traffic.https://lnkd.in/gRQ-b-zd",75,0
Defence Science & Technology Group.,4mo,2022-06-06,"Defence is committed to increasing diversity in Australia’s science, technology, engineering and mathematics (STEM) workforce. Can you support the Chief Defence Scientist’s efforts to achieve greater diversity and inclusion within Defence?We are looking for someone who understands sensitive issues relating to equity, diversity and inclusion, including the challenges facing women and STEM employers.As the Manager, Diversity and Inclusion (SAGE and Gender), you will drive the implementation of the SAGE Action Plan and other gender-equity initiatives to achieve sustainable impact for women in #DefenceScience and across the nation’s STEM workforce. You will also play a key role in developing our Silver Application.If this is the challenge you’re looking for, apply today (applications close on 17 February):https://bit.ly/3GBrnZA#GenderEquity #Diversity",22,0
Defence Science & Technology Group.,11mo,2022-06-06,"As cities around the world contend with varying degrees of lockdown to manage the spread of #COVID19, Defence scientists in #Australia are developing tools to assess our society’s mental health and ability to cope with such measures.Through the study, the researchers discovered ways to predict the average citizen’s mental well-being and whether they would be ready for a further lockdown (or other high-risk event). Read the full story here: https://lnkd.in/dq6EWug#DefenceScience #research #science #mentalhealth",34,0
Defence Science & Technology Group.,11mo,2022-06-06,"Register your expression of interest to attend the Defence quantum computing: in focus Forum, 1-2 September 2021. The aim of this forum is to create a space for industry, academia, defence and national security to come together to discuss the current state of play in quantum computing and to investigate the potential impact that development of quantum computing will have on national security. Places are limited; please register your expression of interest to attend this event: https://lnkd.in/gpsATUf#QuantumComputing #scienceandtechnology #DefenceScience",37,0
Defence Science & Technology Group.,11mo,2022-06-06,"Our scientists are researching how small satellites can communicate with each other in contested environments to achieve more together. Constellations of smart, small satellites in low Earth orbit are set to open up a whole new class of opportunities for Defence. https://lnkd.in/gE6hJuR#DefenceScience #space #researchUniversity of South Australia",60,0
Defence Science & Technology Group.,11mo,2022-06-06,Are you ready for your next challenge? We are seeking a social scientist to join a unique team of researchers operating at the cutting edge of Defence thinking about how to build trust in our region and develop more sustainable and culturally-sensitive engagement strategies.Click the link for the full position description:  https://lnkd.in/gyYWjkH#DefenceScience #YourADF #career #science,26,0
Defence Science & Technology Group.,1yr,2022-06-06,"Breakthrough research in quantum computing and additively manufactured materials is set to continue under the AUS-US Multidisciplinary University Research Initiative, delivered through the #NextGenTechFund. https://lnkd.in/dzC7KVt #DefenceScience #research #innovation #science",56,0
Defence Science & Technology Group.,11mo,2022-06-06,"Interested in human performance? Want to be part of a team that undertakes human science research and development to enhance warfighter capability? There are two Cognitive Ergonomist positions currently vacant: S&T 3-4 – through your research, contribute applied cognitive ergonomics input to the design, development, procurement and application of equipment and integrated soldier systems ➡️ https://lnkd.in/gBxA9sR And S&T 5 – lead and coordinate multidiscipline research focused on enhancing the performance of the warfighter through efficient and effective human-system integration ➡️ https://lnkd.in/gJ8Rgvu #DefenceScience #YourADF #career #cognitive #cognition #cognitivescience #research",28,0
Defence Science & Technology Group.,4mo,2022-06-06,"Australia’s National Security Science and Technology Centre is extending the closing date for their Safeguarding Australia Technology Challenges - a $600,000 opportunity for industry and academia to contribute to three national security challenges.Do you have research or products that could contribute to:🚚 Safe Vehicle Interdiction🔬 Enhanced Crime Scene DNA Collection📲 Digital Forensic ToolsThis initiative is seeking solutions for these national security priorities at TRL 5 or above.It’s not too late to step up to the challenge - Submissions now close 13 February 2022. Further details available at https://lnkd.in/gKaHdGRu",38,0
Defence Science & Technology Group.,1yr,2022-06-06,"We’re looking for a dynamic senior executive to join our team in Canberra. Reporting directly to Australia’s Chief Defence Scientist, Professor Tanya Monro, you will lead an integrated workforce delivering a wide range of highly specialised and unique research capability and innovative solutions which provide the advanced research platforms for Defence, National Security and the wider defence science and technology ecosystem.If you think you have the experience and enthusiasm to excel in this role, click the link and apply today:https://lnkd.in/gVXNtwn#DefenceScience #career #research #scienceandtechnology",30,0
Defence Science & Technology Group.,1yr,2022-06-06,"Together with Royal Australian Air Force we have developed electronics kits, known as Windtalkers, that can detect uncrewed aerial vehicles, providing a real-time picture of the airspace around military assets. https://lnkd.in/ds_haJm #DefenceScience #engineering #science #YourADF",92,0
Defence Science & Technology Group.,1yr,2022-06-06,"Do you have a vision to shape the future of scientific research?To focus on realising significant outcomes for Australia’s defence and national security communities?Can you ensure technology risk is understood and mitigated to enable informed decisions?Are you interested in leading a team in the effective delivery of Australia’s Next Generation Technologies program?We're looking for 3 Chief Technology Officers in the areas of Strategy & National Security, Science and Technology Capability, and Innovation & Strategic Research.Check out the job descriptions and apply today: https://lnkd.in/g4MFieS#DefenceScience #career #research #scienceandtechnology",39,0
Defence Science & Technology Group.,4mo,2022-06-06,"Australia is upgrading a vital component of its defences – the @Australian-Navy’s fleet of submarines and frigates. Come and join a diverse team that uses a variety of analysis techniques, such as operations research, mathematical modelling and simulation, to help Navy answer difficult questions about how Australia’s submarines and frigates could achieve their missions as effectively and safely as possible.We are seeking a Submarine and an Anti-submarine Operations Analyst, if you think you have the capability, apply today. https://lnkd.in/ghqdzBhZ#DefenceScience #research #simulations #operationsresearch #mathematics #YourADF",34,0
Defence Science & Technology Group.,1yr,2022-06-06,"A world-class, purpose-built research facility in South Australia will support the development of a next-generation satellite communications system for #YourADF.https://lnkd.in/gEyqRVR#MILSATCOM #SATCOM #DefenceScience #communications #research",127,0
Defence Science & Technology Group.,1yr,2022-06-06,"The More Together: Defence Science and Technology Strategy 2030 sees us working closely with our defence industry and academia partners to embark on innovative ventures, test concepts and explore what is possible! Let's work together, digitally: https://lnkd.in/gzbpt8y#innovation #strategy #defencescience #collaboration #digital #scienceandtechnology",15,0
Defence Science & Technology Group.,1yr,2022-06-06,"We are seeking a Research Leader – Land Capability Analysis to join #DefenceScience to provide expert, impartial and timely advice to Australian Army ensuring #YourADF maintains a strategic, operational and tactical capability edge. Click the link for more information about the role: https://lnkd.in/gJjp74e #research #science #career",32,0
Defence Science & Technology Group.,11mo,2022-06-06,"Australia is upgrading a vital component of its defences – the Royal Australian Navy fleet of submarines and frigates. Come and join a diverse team that uses a variety of analysis techniques, such as operations research, mathematical modelling and simulation, to help Navy answer difficult questions about how Australia’s submarines and frigates could achieve their missions as effectively and safely as possible. We are seeking a Submarine and an Anti-submarine Operations Analyst, if you think you have the capability, apply today.  https://lnkd.in/g_rCYhz  #DefenceScience #research #simulations #operationsresearch #mathematics #YourADF",32,0
Defence Science & Technology Group.,10mo,2022-06-06,"The 2022 Australian Defence Science, Technology and Research (ADSTAR) Summit will be exploring the art of the possible through a central theme RESILIENCE - the ability and capacity for human-technical systems to quickly adapt and recover from unexpected interference, disruption, adversity, threats and other stressors to maintain a competitive advantage. We are calling for submissions of ideas to help us showcase defence-related research and innovation across small businesses, universities, industry and government.Click the link for more information on the summit and themes : https://lnkd.in/gy_nFc4#DefenceScience #research #science #scienceandtechnology #ADSTAR2022",31,0
Defence Science & Technology Group.,4mo,2022-06-06,"Defence has multiple positions available in integrated intelligence, surveillance, and reconnaissance (ISR), and space and artificial intelligence. Join #DefenceScience to contribute to a culture of innovation and enhance Defence capability. Applications close 31 Jan 2022.Computer Vision Team Lead - Inspire and mentor a small team of machine learning researchers and engineers while contributing to innovation of scientific research in a Defence environment.https://lnkd.in/gs7wDSW3Integrated ISR Specialist - Contribute to innovation of scientific research on integrated ISR in a Defence environment.https://lnkd.in/gnex5KaNScience & Technology ISR Team Lead - Inspire a small team of scientists, engineers and technologists to contribute to development of science and technology in the field of ISR mission protection. https://lnkd.in/g7cUUq_Y#career #DefenceScience",28,0
