title,links_,publised_date_,company
Achievements and Announcements - University of South Australia,https://news.google.com/__i/rss/rd/articles/CBMiOGh0dHBzOi8vd3d3LnVuaXNhLmVkdS5hdS91bmlzYW5ld3MvMjAyMi9mZWJydWFyeS9zdG9yeTYv0gEA?oc=5,"Tue, 08 Feb 2022 23:58:30 GMT",virtual reality
Meet South Australia's 40 Under 40 of 2022 - CityMag - CityMag,https://news.google.com/__i/rss/rd/articles/CBMiUmh0dHBzOi8vY2l0eW1hZy5pbmRhaWx5LmNvbS5hdS9jb21tZXJjZS9tZWV0LXNvdXRoLWF1c3RyYWxpYXMtNDAtdW5kZXItNDAtb2YtMjAyMi_SAQA?oc=5,"Fri, 10 Jun 2022 07:00:00 GMT",virtual reality
"iTWireTV INTERVIEW: Palmer Luckey shares VR stories, seeks top Aussie tech talent for Anduril defence tech - iTWire",https://news.google.com/__i/rss/rd/articles/CBMioQFodHRwczovL2l0d2lyZS5jb20vZ3Vlc3QtYXJ0aWNsZXMvZ3Vlc3QtaW50ZXJ2aWV3cy9pdHdpcmV0di1pbnRlcnZpZXctcGFsbWVyLWx1Y2tleS1zaGFyZXMtdnItc3Rvcmllcywtc2Vla3MtdG9wLWF1c3NpZS10ZWNoLXRhbGVudC1mb3ItYW5kdXJpbC1kZWZlbmNlLXRlY2guaHRtbNIBAA?oc=5,"Thu, 29 Sep 2022 07:00:00 GMT",virtual reality
How Augmented Reality Is Helping Teens Address Anxiety | ARPost - ARPost,https://news.google.com/__i/rss/rd/articles/CBMiPWh0dHBzOi8vYXJwb3N0LmNvLzIwMjEvMDEvMTEvYXVnbWVudGVkLXJlYWxpdHktdGVlbnMtYW54aWV0eS_SAQA?oc=5,"Mon, 11 Jan 2021 08:00:00 GMT",virtual reality
Advice SA’s top influencer ignored to get to the top - Adelaide Advertiser,https://news.google.com/__i/rss/rd/articles/CBMitwFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvbmV3cy9uYXRpb25hbC93aWxsaWFtLWpvbmFzLWhhcy10dXJuZWQtYS1sb3ZlLW9mLWdhbWluZy1pbnRvLWEtbHVjcmF0aXZlLWNhcmVlci1oZS1uZXZlci1jb3VsZC1oYXZlLWZhdGhvbWVkL25ld3Mtc3RvcnkvZDFlMmNlMDY1Mjk4MGQzZWM0ZDg1NjYzOWZhZmU1ZjLSAQA?oc=5,"Thu, 25 Aug 2022 07:00:00 GMT",virtual reality
Somerton Man Case Raises Theories About Cold War Spies In Australia's Most Baffling Mystery - The Daily Beast,https://news.google.com/__i/rss/rd/articles/CBMieGh0dHBzOi8vd3d3LnRoZWRhaWx5YmVhc3QuY29tL3NvbWVydG9uLW1hbi1jYXNlLXJhaXNlcy10aGVvcmllcy1hYm91dC1jb2xkLXdhci1zcGllcy1pbi1hdXN0cmFsaWFzLW1vc3QtYmFmZmxpbmctbXlzdGVyedIBAA?oc=5,"Sat, 02 Apr 2022 07:00:00 GMT",virtual reality
Emirates launches first airline virtual reality app - Travel Daily,https://news.google.com/__i/rss/rd/articles/CBMiVWh0dHBzOi8vd3d3LnRyYXZlbGRhaWx5bWVkaWEuY29tL2VtaXJhdGVzLWxhdW5jaGVzLWZpcnN0LWFpcmxpbmUtdmlydHVhbC1yZWFsaXR5LWFwcC_SAVlodHRwczovL3d3dy50cmF2ZWxkYWlseW1lZGlhLmNvbS9lbWlyYXRlcy1sYXVuY2hlcy1maXJzdC1haXJsaW5lLXZpcnR1YWwtcmVhbGl0eS1hcHAvYW1wLw?oc=5,"Tue, 14 Sep 2021 07:00:00 GMT",virtual reality
What Exactly Is the Metaverse? - International Banker,https://news.google.com/__i/rss/rd/articles/CBMiSWh0dHBzOi8vaW50ZXJuYXRpb25hbGJhbmtlci5jb20vdGVjaG5vbG9neS93aGF0LWV4YWN0bHktaXMtdGhlLW1ldGF2ZXJzZS_SAQA?oc=5,"Mon, 28 Mar 2022 07:00:00 GMT",virtual reality
"Tourism, Arts & Creative Industries - University of South Australia - Connect with UniSA - University of South Australia",https://news.google.com/__i/rss/rd/articles/CBMiTWh0dHBzOi8vd3d3LnVuaXNhLmVkdS5hdS9jb25uZWN0L2luZHVzdHJpZXMvdG91cmlzbS1hcnRzLWNyZWF0aXZlLWluZHVzdHJpZXMv0gEA?oc=5,"Thu, 30 Jun 2022 06:02:03 GMT",virtual reality
Zuckerberg's metaverse comes with serious flaws - Independent Australia,https://news.google.com/__i/rss/rd/articles/CBMib2h0dHBzOi8vaW5kZXBlbmRlbnRhdXN0cmFsaWEubmV0L2J1c2luZXNzL2J1c2luZXNzLWRpc3BsYXkvenVja2VyYmVyZ3MtbWV0YXZlcnNlLWNvbWVzLXdpdGgtc2VyaW91cy1mbGF3cywxNTU5NNIBAA?oc=5,"Wed, 06 Oct 2021 07:00:00 GMT",virtual reality
How to Become a Producer in Australia - Backstage,https://news.google.com/__i/rss/rd/articles/CBMiV2h0dHBzOi8vd3d3LmJhY2tzdGFnZS5jb20vbWFnYXppbmUvYXJ0aWNsZS9ob3ctdG8tYmVjb21lLWEtcHJvZHVjZXItaW4tYXVzdHJhbGlhLTc0ODc0L9IBAA?oc=5,"Thu, 07 Apr 2022 07:00:00 GMT",virtual reality
How to enjoy getting your jab - Adelaide Advertiser,https://news.google.com/__i/rss/rd/articles/CBMimAFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvY29yb25hdmlydXMvd2NoLW9mZmVyaW5nLXZyLWdvZ2dsZXMtZm9yLWtpZHMtYW5kLWFkdWx0cy1uZXJ2b3VzLWFib3V0LW5lZWRsZXMvbmV3cy1zdG9yeS82YTY1OGQ4ZjMwYTAzODRhOTJlNGE2ZmVhMjU5MDA1M9IBnAFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvY29yb25hdmlydXMvd2NoLW9mZmVyaW5nLXZyLWdvZ2dsZXMtZm9yLWtpZHMtYW5kLWFkdWx0cy1uZXJ2b3VzLWFib3V0LW5lZWRsZXMvbmV3cy1zdG9yeS82YTY1OGQ4ZjMwYTAzODRhOTJlNGE2ZmVhMjU5MDA1Mz9hbXA?oc=5,"Wed, 27 Oct 2021 07:00:00 GMT",virtual reality
AFAC22 Conference And Exhibition To Exhibit Innovations In Fire Sector | Fire news - TheBigRedGuide.com,https://news.google.com/__i/rss/rd/articles/CBMi6AFodHRwczovL3d3dy50aGViaWdyZWRndWlkZS5jb20vbmV3cy9hZmFjMjItY29uZmVyZW5jZS1leGhpYml0aW9uLWxhdGVzdC1pbm5vdmF0aW9ucy1hdXN0cmFsaWEtZmlyZS1lbWVyZ2VuY3ktbWFuYWdlbWVudC1zZWN0b3ItY28tMzA1My1nYS1jby0zMDcwLWdhLWNvLTE2NjAyODkzNzktZ2EtY28tMTY2MDI4OTUzMC1nYS1jby0xNjYwMjg5NzA2LWdhLWNvLTE2NjAyODk4NTctZ2EuMTY2MDI5MjEzNS5odG1s0gEA?oc=5,"Fri, 12 Aug 2022 07:00:00 GMT",virtual reality
The Adelaide Film Festival is back this October • Glam Adelaide - Glam Adelaide,https://news.google.com/__i/rss/rd/articles/CBMiTGh0dHBzOi8vZ2xhbWFkZWxhaWRlLmNvbS5hdS90aGUtYWRlbGFpZGUtZmlsbS1mZXN0aXZhbC1pcy1iYWNrLXRoaXMtb2N0b2Jlci_SAQA?oc=5,"Sun, 24 Apr 2022 07:00:00 GMT",virtual reality
Artists are using virtual reality to convey the perils of climate change - Quartz,https://news.google.com/__i/rss/rd/articles/CBMiXWh0dHBzOi8vcXouY29tL3F1YXJ0enkvMTYxODY4NC9hdC12ZW5pY2UtYmllbm5hbGUtYXJ0aXN0cy11c2UtdnItdG8tZHJpdmUtaG9tZS1jbGltYXRlLWNyaXNpc9IBYWh0dHBzOi8vcXouY29tL3F1YXJ0enkvMTYxODY4NC9hdC12ZW5pY2UtYmllbm5hbGUtYXJ0aXN0cy11c2UtdnItdG8tZHJpdmUtaG9tZS1jbGltYXRlLWNyaXNpcy9hbXA?oc=5,"Sat, 15 Jun 2019 07:00:00 GMT",virtual reality
‘Deal breaker’: Facebook’s new gadget - news.com.au,https://news.google.com/__i/rss/rd/articles/CBMimgFodHRwczovL3d3dy5uZXdzLmNvbS5hdS90ZWNobm9sb2d5L2dhZGdldHMvd2VhcmFibGVzL21ham9yLWRlYWwtYnJlYWtlci1vZi1mYWNlYm9va3Mtb2N1bHVzLXF1ZXN0LTItdnItaGVhZHNldC9uZXdzLXN0b3J5L2FhYTYxODQ1NjdhYmE4Yzc1NDJmMjBiNzNlOThlZjgz0gGeAWh0dHBzOi8vd3d3Lm5ld3MuY29tLmF1L3RlY2hub2xvZ3kvZ2FkZ2V0cy93ZWFyYWJsZXMvbWFqb3ItZGVhbC1icmVha2VyLW9mLWZhY2Vib29rcy1vY3VsdXMtcXVlc3QtMi12ci1oZWFkc2V0L25ld3Mtc3RvcnkvYWFhNjE4NDU2N2FiYThjNzU0MmYyMGI3M2U5OGVmODM_YW1w?oc=5,"Sat, 31 Oct 2020 07:00:00 GMT",virtual reality
Virtual reality journey to Antarctic – and through time - Adelaide Advertiser,https://news.google.com/__i/rss/rd/articles/CBMimgFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvZW50ZXJ0YWlubWVudC9hcnRzL3RoaW4taWNlLXZpcnR1YWwtcmVhbGl0eS1leHBlcmllbmNlLXRvLXByZW1pZXJlLWF0LXNhLW11c2V1bS9uZXdzLXN0b3J5LzdhZjU4NDFjMjM1MTU2ODFkZGU1YTNjYThiYWUyNDdi0gGeAWh0dHBzOi8vd3d3LmFkZWxhaWRlbm93LmNvbS5hdS9lbnRlcnRhaW5tZW50L2FydHMvdGhpbi1pY2UtdmlydHVhbC1yZWFsaXR5LWV4cGVyaWVuY2UtdG8tcHJlbWllcmUtYXQtc2EtbXVzZXVtL25ld3Mtc3RvcnkvN2FmNTg0MWMyMzUxNTY4MWRkZTVhM2NhOGJhZTI0N2I_YW1w?oc=5,"Sat, 30 Oct 2021 07:00:00 GMT",virtual reality
See Hugo Michell Gallery's latest exhibition 'New Collectors' in virtual reality - CityMag - CityMag,https://news.google.com/__i/rss/rd/articles/CBMifGh0dHBzOi8vY2l0eW1hZy5pbmRhaWx5LmNvbS5hdS9zcGVjaWFsLXJlcG9ydC9zZWUtaHVnby1taWNoZWxsLWdhbGxlcnlzLWxhdGVzdC1leGhpYml0aW9uLW5ldy1jb2xsZWN0b3JzLWluLXZpcnR1YWwtcmVhbGl0eS_SAQA?oc=5,"Tue, 12 May 2020 07:00:00 GMT",virtual reality
Virtual reality brings 'invisible history' of the outback Muslims who helped build Australia to life - ABC News,https://news.google.com/__i/rss/rd/articles/CBMiXmh0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy8yMDE5LTAxLTE5L3ZyLWV4cG9zZXMtaG93LW91dGJhY2stbXVzbGltcy1idWlsdC1hdXN0cmFsaWEvMTA3MDk3MTTSAQA?oc=5,"Fri, 18 Jan 2019 08:00:00 GMT",virtual reality
Aboriginal man's story of nuclear bomb survival told with virtual reality - ABC News,https://news.google.com/__i/rss/rd/articles/CBMiaGh0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy8yMDE2LTEwLTA3L2Fib3JpZ2luYWwtbWFucy1zdG9yeS1vZi1udWNsZWFyLWJvbWItc3Vydml2YWwtdG9sZC1pbi12ci83OTEzODc00gEA?oc=5,"Fri, 07 Oct 2016 07:00:00 GMT",virtual reality
Bringing the jury to the crime scene via a 3D headset: Virtual reality leads to more consistent verdicts - Tech Xplore,https://news.google.com/__i/rss/rd/articles/CBMiRGh0dHBzOi8vdGVjaHhwbG9yZS5jb20vbmV3cy8yMDIxLTA3LWp1cnktY3JpbWUtc2NlbmUtM2QtaGVhZHNldC5odG1s0gEA?oc=5,"Thu, 22 Jul 2021 07:00:00 GMT",virtual reality
Fringe Review: SAM x Electric Dreams presents Night Lab: Bedtime Stories • Glam Adelaide - Glam Adelaide,https://news.google.com/__i/rss/rd/articles/CBMiUmh0dHBzOi8vZ2xhbWFkZWxhaWRlLmNvbS5hdS95b3VsbC1uZXZlci1zZWUtdGhlLXNhLW11c2V1bS1pbi10aGUtc2FtZS1saWdodC1hZ2Fpbi_SAQA?oc=5,"Sat, 19 Feb 2022 08:00:00 GMT",virtual reality
Health leader honoured by bacteria naming - Mirage News,https://news.google.com/__i/rss/rd/articles/CBMiTGh0dHBzOi8vd3d3Lm1pcmFnZW5ld3MuY29tL2hlYWx0aC1sZWFkZXItaG9ub3VyZWQtYnktYmFjdGVyaWEtbmFtaW5nLTg1MzQyMS_SAQA?oc=5,"Tue, 13 Sep 2022 07:00:00 GMT",virtual reality
Technology shifts from entertainment to defence - Cosmos,https://news.google.com/__i/rss/rd/articles/CBMiRWh0dHBzOi8vY29zbW9zbWFnYXppbmUuY29tL3RlY2hub2xvZ3kvZGVmZW5jZS1lbnRlcnRhaW5tZW50LW1vcnBoZXVzL9IBRWh0dHBzOi8vY29zbW9zbWFnYXppbmUuY29tL3RlY2hub2xvZ3kvZGVmZW5jZS1lbnRlcnRhaW5tZW50LW1vcnBoZXVzLw?oc=5,"Fri, 05 Aug 2022 07:00:00 GMT",virtual reality
Listed: SA’s 22 hottest start-ups - Adelaide Advertiser,https://news.google.com/__i/rss/rd/articles/CBMiqgFodHRwczovL3d3dy5hZGVsYWlkZW5vdy5jb20uYXUvbGlmZXN0eWxlL3NhLXdlZWtlbmQvc2Vjb25kLWZpdC1mZXJyb25vdmEtYWlyc3BlZWRlci1ibHVldGh1bWItYW5kLW1vcmUtc2FzLTIyLWhvdHRlc3Qtc3RhcnR1cHMvbmV3cy1zdG9yeS9hZjE0ZGJmN2I5OGRjZTQzODc3MTAxNjA1YzBkZjhiZtIBAA?oc=5,"Sat, 17 Sep 2022 07:00:00 GMT",virtual reality
Healthcare Provider Stress and Virtual Reality Simulation:... : Simulation in Healthcare - LWW Journals,https://news.google.com/__i/rss/rd/articles/CBMieWh0dHBzOi8vam91cm5hbHMubHd3LmNvbS9zaW11bGF0aW9uaW5oZWFsdGhjYXJlL0Z1bGx0ZXh0LzIwMjEvMDgwMDAvSGVhbHRoY2FyZV9Qcm92aWRlcl9TdHJlc3NfYW5kX1ZpcnR1YWxfUmVhbGl0eS43LmFzcHjSAQA?oc=5,"Fri, 03 Sep 2021 21:39:30 GMT",virtual reality
Educating farmers about emergency animal diseases with augmented reality - Microsoft,https://news.google.com/__i/rss/rd/articles/CBMic2h0dHBzOi8vbmV3cy5taWNyb3NvZnQuY29tL2VuLWF1L2ZlYXR1cmVzL2VkdWNhdGluZy1mYXJtZXJzLWFib3V0LWVtZXJnZW5jeS1hbmltYWwtZGlzZWFzZXMtd2l0aC1hdWdtZW50ZWQtcmVhbGl0eS_SAQA?oc=5,"Thu, 27 Oct 2022 19:02:55 GMT",augmented reality
Building Information Modelling and Augmented Reality for Defect Management in the Construction Industry - University of South Australia,https://news.google.com/__i/rss/rd/articles/CBMiRGh0dHBzOi8vdW5pc2EuZWR1LmF1L3Jlc2VhcmNoL2RlZ3JlZXMvYnVpbGRpbmctaW5mb3JtYXRpb24tbW9kZWxsaW5n0gEA?oc=5,"Sat, 08 Oct 2022 03:15:19 GMT",augmented reality
Think Digital brings Microsoft AR to SA farmers - ARNnet,https://news.google.com/__i/rss/rd/articles/CBMiVmh0dHBzOi8vd3d3LmFybm5ldC5jb20uYXUvYXJ0aWNsZS83MDI4MjQvdGhpbmstZGlnaXRhbC1icmluZ3MtbWljcm9zb2Z0LWFyLXNhLWZhcm1lcnMv0gEA?oc=5,"Fri, 28 Oct 2022 03:59:00 GMT",augmented reality
Be immersed by butterflies at Nature Festival's latest VR experience • Glam Adelaide - Glam Adelaide,https://news.google.com/__i/rss/rd/articles/CBMiYGh0dHBzOi8vZ2xhbWFkZWxhaWRlLmNvbS5hdS9iZS1pbW1lcnNlZC1ieS1idXR0ZXJmbGllcy1hdC1uYXR1cmUtZmVzdGl2YWxzLWxhdGVzdC12ci1leHBlcmllbmNlL9IBAA?oc=5,"Wed, 05 Oct 2022 15:50:47 GMT",augmented reality
Immersive VR collaboration at Void - Mirage News,https://news.google.com/__i/rss/rd/articles/CBMiRWh0dHBzOi8vd3d3Lm1pcmFnZW5ld3MuY29tL2ltbWVyc2l2ZS12ci1jb2xsYWJvcmF0aW9uLWF0LXZvaWQtODcxNjA2L9IBAA?oc=5,"Tue, 11 Oct 2022 07:00:00 GMT",augmented reality
Tim Cook thinks meetings in the metaverse are doomed — but it isn't that simple - Inverse,https://news.google.com/__i/rss/rd/articles/CBMiQmh0dHBzOi8vd3d3LmludmVyc2UuY29tL2lubm92YXRpb24vYXItdnMtdnItY29tbXVuaWNhdGlvbi10aW0tY29va9IBAA?oc=5,"Thu, 27 Oct 2022 11:00:25 GMT",augmented reality
"In a world first, flying race cars reaching new heights from South Australia - ABC News",https://news.google.com/__i/rss/rd/articles/CBMiZGh0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy8yMDIyLTEwLTEzL3NvdXRoLWF1c3RyYWxpYS1sZWFkcy10aGUtd29ybGQtaW4tZmx5aW5nLXJhY2UtY2Fycy8xMDE1Mjg1NDjSAQA?oc=5,"Wed, 12 Oct 2022 07:00:00 GMT",augmented reality
World's First 'Flying Car' Race Held in Australia - IoT World Today,https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vd3d3LmlvdHdvcmxkdG9kYXkuY29tLzIwMjIvMTAvMTgvd29ybGRzLWZpcnN0LWZseWluZy1jYXItcmFjZS1oZWxkLWluLWF1c3RyYWxpYS_SAQA?oc=5,"Tue, 18 Oct 2022 20:57:11 GMT",augmented reality
ARC DECRA project 2 A closed-loop human–agent learning framework to enhance decision making - University of South Australia,https://news.google.com/__i/rss/rd/articles/CBMiSmh0dHBzOi8vd3d3LnVuaXNhLmVkdS5hdS9yZXNlYXJjaC9kZWdyZWVzL2h1bWFuLWxlYXJuaW5nLWZyYW1ld29yay1lbmhhbmNl0gEA?oc=5,"Fri, 07 Oct 2022 05:01:28 GMT",augmented reality
Enterprises eye Wi-Fi 7 as key investment: Wireless Broadband Alliance study - iTWire,https://news.google.com/__i/rss/rd/articles/CBMiaWh0dHBzOi8vaXR3aXJlLmNvbS93aS1maS9lbnRlcnByaXNlcy1leWUtd2ktZmktNy1hcy1rZXktaW52ZXN0bWVudC13aXJlbGVzcy1icm9hZGJhbmQtYWxsaWFuY2Utc3R1ZHkuaHRtbNIBAA?oc=5,"Thu, 20 Oct 2022 22:44:17 GMT",augmented reality
Immersive tech partnership takes leap into future - Mirage News,https://news.google.com/__i/rss/rd/articles/CBMiTWh0dHBzOi8vd3d3Lm1pcmFnZW5ld3MuY29tL2ltbWVyc2l2ZS10ZWNoLXBhcnRuZXJzaGlwLXRha2VzLWxlYXAtaW50by04MzI4Mzgv0gEA?oc=5,"Mon, 08 Aug 2022 07:00:00 GMT",augmented reality
South Australia's digital creatives get innovative in Adelaide's CBD - Premier of South Australia,https://news.google.com/__i/rss/rd/articles/CBMif2h0dHBzOi8vd3d3LnByZW1pZXIuc2EuZ292LmF1L21lZGlhLXJlbGVhc2VzL25ld3MtaXRlbXMtMjAyMi9zb3V0aC1hdXN0cmFsaWFzLWRpZ2l0YWwtY3JlYXRpdmVzLWdldC1pbm5vdmF0aXZlLWluLWFkZWxhaWRlcy1jYmTSAQA?oc=5,"Tue, 24 May 2022 07:00:00 GMT",augmented reality
Exploring designers' cognitive behaviour in immersive virtual environments based on biometric evidence - University of South Australia,https://news.google.com/__i/rss/rd/articles/CBMiUWh0dHBzOi8vd3d3LnVuaXNhLmVkdS5hdS9yZXNlYXJjaC9kZWdyZWVzL2V4cGxvcmluZy1kZXNpZ25lcnMtY29nbml0aXZlLWJlaGF2aW91ctIBAA?oc=5,"Mon, 10 Oct 2022 03:37:10 GMT",augmented reality
Biosecurity plan and augmented reality app Sheep EAD AR part of SA's strategy to reduce risks - ABC News,https://news.google.com/__i/rss/rd/articles/CBMiZmh0dHBzOi8vd3d3LmFiYy5uZXQuYXUvbmV3cy9ydXJhbC8yMDIyLTA4LTMwL3NhLWJpb3NlY3VyaXR5LXBsYW4tYXVnbWVudGVkLXJlYWxpdHktc2hlZXAtYXBwLzEwMTM4NTIyNtIBAA?oc=5,"Mon, 29 Aug 2022 07:00:00 GMT",augmented reality
"Telstra, Google, and Accenture develop 5G-powered augmented reality for AFL fans - iTWire",https://news.google.com/__i/rss/rd/articles/CBMicWh0dHBzOi8vaXR3aXJlLmNvbS9zdHJhdGVneS90ZWxzdHJhLC1nb29nbGUsLWFuZC1hY2NlbnR1cmUtZGV2ZWxvcC01Zy1wb3dlcmVkLWF1Z21lbnRlZC1yZWFsaXR5LWZvci1hZmwtZmFucy5odG1s0gEA?oc=5,"Fri, 13 May 2022 07:00:00 GMT",augmented reality
Augmented reality provides snapshot of Plymouth's past - Mirage News,https://news.google.com/__i/rss/rd/articles/CBMiSWh0dHBzOi8vd3d3Lm1pcmFnZW5ld3MuY29tL2F1Z21lbnRlZC1yZWFsaXR5LXByb3ZpZGVzLXNuYXBzaG90LW9mLTg0OTE2Ni_SAQA?oc=5,"Mon, 05 Sep 2022 07:00:00 GMT",augmented reality
How Augmented Reality Is Helping Teens Address Anxiety | ARPost - ARPost,https://news.google.com/__i/rss/rd/articles/CBMiPWh0dHBzOi8vYXJwb3N0LmNvLzIwMjEvMDEvMTEvYXVnbWVudGVkLXJlYWxpdHktdGVlbnMtYW54aWV0eS_SAQA?oc=5,"Mon, 11 Jan 2021 08:00:00 GMT",augmented reality
"New research partnership to explore how music, computing and neuroscience can benefit young children - University of South Australia",https://news.google.com/__i/rss/rd/articles/CBMimAFodHRwczovL3d3dy51bmlzYS5lZHUuYXUvbWVkaWEtY2VudHJlL1JlbGVhc2VzLzIwMjIvbmV3LXJlc2VhcmNoLXBhcnRuZXJzaGlwLXRvLWV4cGxvcmUtaG93LW11c2ljLWNvbXB1dGluZy1hbmQtbmV1cm9zY2llbmNlLWNhbi1iZW5lZml0LXlvdW5nLWNoaWxkcmVuL9IBAA?oc=5,"Tue, 23 Aug 2022 07:00:00 GMT",augmented reality
Extended Reality and the Metaverse Are Leading Financial Services into a New Realm of Possibility - International Banker,https://news.google.com/__i/rss/rd/articles/CBMijQFodHRwczovL2ludGVybmF0aW9uYWxiYW5rZXIuY29tL3RlY2hub2xvZ3kvZXh0ZW5kZWQtcmVhbGl0eS1hbmQtdGhlLW1ldGF2ZXJzZS1hcmUtbGVhZGluZy1maW5hbmNpYWwtc2VydmljZXMtaW50by1hLW5ldy1yZWFsbS1vZi1wb3NzaWJpbGl0eS_SAQA?oc=5,"Fri, 24 Jun 2022 07:00:00 GMT",augmented reality
2023 Hyundai Ioniq 5 price and specs: Bigger battery coming alongside new variant - Drive,https://news.google.com/__i/rss/rd/articles/CBMiQ2h0dHBzOi8vd3d3LmRyaXZlLmNvbS5hdS9uZXdzLzIwMjMtaHl1bmRhaS1pb25pcS01LXByaWNlLWFuZC1zcGVjcy_SAQA?oc=5,"Mon, 17 Oct 2022 07:00:00 GMT",augmented reality
Government Backs Innovative Public Art In Mornington - The National Tribune,https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vd3d3Lm5hdGlvbmFsdHJpYnVuZS5jb20uYXUvZ292ZXJubWVudC1iYWNrcy1pbm5vdmF0aXZlLXB1YmxpYy1hcnQtaW4tbW9ybmluZ3Rvbi_SAQA?oc=5,"Thu, 13 Oct 2022 07:00:00 GMT",augmented reality
Play on! Moxy Hotels unveils augmented reality experience in Asia Pacific - Travel Daily,https://news.google.com/__i/rss/rd/articles/CBMiamh0dHBzOi8vd3d3LnRyYXZlbGRhaWx5bWVkaWEuY29tL3BsYXktb24tbW94eS1ob3RlbHMtdW52ZWlscy1hdWdtZW50ZWQtcmVhbGl0eS1leHBlcmllbmNlLWluLWFzaWEtcGFjaWZpYy_SAW5odHRwczovL3d3dy50cmF2ZWxkYWlseW1lZGlhLmNvbS9wbGF5LW9uLW1veHktaG90ZWxzLXVudmVpbHMtYXVnbWVudGVkLXJlYWxpdHktZXhwZXJpZW5jZS1pbi1hc2lhLXBhY2lmaWMvYW1wLw?oc=5,"Wed, 03 Aug 2022 07:00:00 GMT",augmented reality
Using Facial Expression to Enhance Virtual Reality for Disabled Users - AZoSensors,https://news.google.com/__i/rss/rd/articles/CBMiNmh0dHBzOi8vd3d3LmF6b3NlbnNvcnMuY29tL2FydGljbGUuYXNweD9BcnRpY2xlSUQ9MjU2NNIBAA?oc=5,"Fri, 10 Jun 2022 07:00:00 GMT",augmented reality
South Australia opens up challenge funding for research - https://www.innovationaus.com/,https://news.google.com/__i/rss/rd/articles/CBMiVmh0dHBzOi8vd3d3Lmlubm92YXRpb25hdXMuY29tL3NvdXRoLWF1c3RyYWxpYS1vcGVucy11cC1jaGFsbGVuZ2UtZnVuZGluZy1mb3ItcmVzZWFyY2gv0gEA?oc=5,"Fri, 04 Feb 2022 08:00:00 GMT",augmented reality
Discover 'invisible' AR art around Melbourne - ArtsHub,https://news.google.com/__i/rss/rd/articles/CBMiWGh0dHBzOi8vd3d3LmFydHNodWIuY29tLmF1L25ld3MvbmV3cy9kaXNjb3Zlci1pbnZpc2libGUtYXItYXJ0LWFyb3VuZC1tZWxib3VybmUtMjU3MzUzMC_SAQA?oc=5,"Tue, 23 Aug 2022 07:00:00 GMT",augmented reality
"Technology, Computing & AI - University of South Australia - Connect with UniSA - University of South Australia",https://news.google.com/__i/rss/rd/articles/CBMiRGh0dHBzOi8vd3d3LnVuaXNhLmVkdS5hdS9jb25uZWN0L2luZHVzdHJpZXMvdGVjaG5vbG9neS1jb21wdXRpbmctYWkv0gEA?oc=5,"Thu, 30 Jun 2022 06:10:25 GMT",augmented reality
South Australian Country Hour - ABC News,https://news.google.com/__i/rss/rd/articles/CBMiTmh0dHBzOi8vd3d3LmFiYy5uZXQuYXUvcmFkaW8vcHJvZ3JhbXMvc2EtY291bnRyeS1ob3VyL3NhLWNvdW50cnktaG91ci8xNDAzMDU3NtIBAA?oc=5,"Tue, 30 Aug 2022 07:00:00 GMT",augmented reality
Exhibition review: Bolder - ArtsHub,https://news.google.com/__i/rss/rd/articles/CBMiSWh0dHBzOi8vd3d3LmFydHNodWIuY29tLmF1L25ld3MvcmV2aWV3cy9leGhpYml0aW9uLXJldmlldy1ib2xkZXItMjU4MjcwOC_SAQA?oc=5,"Thu, 29 Sep 2022 07:00:00 GMT",augmented reality
Estée Lauder proves the business value of augmented reality - CIO,https://news.google.com/__i/rss/rd/articles/CBMiY2h0dHBzOi8vd3d3LmNpby5jb20vYXJ0aWNsZS8xODg3OTkvZXN0ZWUtbGF1ZGVyLXByb3Zlcy10aGUtYnVzaW5lc3MtdmFsdWUtb2YtYXVnbWVudGVkLXJlYWxpdHkuaHRtbNIBAA?oc=5,"Mon, 14 Jun 2021 07:00:00 GMT",augmented reality
AR set to transform travel industry with enhanced experiences for travellers: GlobalData - Travel Daily,https://news.google.com/__i/rss/rd/articles/CBMieWh0dHBzOi8vd3d3LnRyYXZlbGRhaWx5bWVkaWEuY29tL2FyLXNldC10by10cmFuc2Zvcm0tdHJhdmVsLWluZHVzdHJ5LXdpdGgtZW5oYW5jZWQtZXhwZXJpZW5jZXMtZm9yLXRyYXZlbGxlcnMtZ2xvYmFsZGF0YS_SAX1odHRwczovL3d3dy50cmF2ZWxkYWlseW1lZGlhLmNvbS9hci1zZXQtdG8tdHJhbnNmb3JtLXRyYXZlbC1pbmR1c3RyeS13aXRoLWVuaGFuY2VkLWV4cGVyaWVuY2VzLWZvci10cmF2ZWxsZXJzLWdsb2JhbGRhdGEvYW1wLw?oc=5,"Tue, 19 Apr 2022 07:00:00 GMT",augmented reality
